f1-score,0.40047879616963067,0.0,0.0,0.8098842386464827,0.7056808688387636,0.30259075870402835,0.6474458294144104,0.2878012137926339,0.3890038290513834
support,4504.0,103.0,21.0,7342.0,0.7056808688387636,11970.0,11970.0,0.2878012137926339,0.3890038290513834
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.39430324276950046,0.0,0.0,0.9910714285714286,0.4222222222222222,0.3463436678352323,0.7562563269845664,0.05689555352469167,0.3463436678352323
recall,0.9988898756660746,0.0,0.0,0.07559248161263961,0.4222222222222222,0.2686205893196785,0.4222222222222222,0.05689555352469167,0.3463436678352323
f1-score,0.5654141007917557,0.0,0.0,0.1404707668944571,0.4222222222222222,0.1764712169215532,0.2989107335426208,0.05689555352469167,0.3463436678352323
support,4504.0,103.0,21.0,7342.0,0.4222222222222222,11970.0,11970.0,0.05689555352469167,0.3463436678352323
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8070896480863088,0.0,0.0,0.8303825677850687,0.8228070175438597,0.40936805396784437,0.8130159221101678,0.6179068214919133,0.40936805396784437
recall,0.6976021314387212,0.0,0.0,0.9135113048215745,0.8228070175438597,0.4027783590650739,0.8228070175438597,0.6179068214919133,0.40936805396784437
f1-score,0.7483625104203883,0.0,0.0,0.8699656268240481,0.8228070175438597,0.40458203431110906,0.8151973583187627,0.6179068214919133,0.40936805396784437
support,4504.0,103.0,21.0,7342.0,0.8228070175438597,11970.0,11970.0,0.6179068214919133,0.40936805396784437
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8519675202998126,0.9259259259259259,0.0,0.7961331655417,0.8113617376775272,0.6435066529418596,0.8168623043615613,0.5821226594869389,0.6435066529418596
recall,0.605683836589698,0.24271844660194175,0.0,0.9478343775538001,0.8113617376775272,0.44905916518635997,0.8113617376775272,0.5821226594869389,0.6435066529418596
f1-score,0.7080197248896963,0.38461538461538464,0.0,0.8653858111048933,0.8113617376775272,0.4895052301524936,0.8005178655514372,0.5821226594869389,0.6435066529418596
support,4504.0,103.0,21.0,7342.0,0.8113617376775272,11970.0,11970.0,0.5821226594869389,0.6435066529418596
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.9118210862619809,0.0,0.0,0.7012974531475252,0.7288220551378446,0.4032796348523765,0.7732471239376016,0.35067664483628724,0.4032796348523765
recall,0.31682948490230906,0.0,0.0,0.9938708798692454,0.7288220551378446,0.3276750911928886,0.7288220551378446,0.35067664483628724,0.4032796348523765
f1-score,0.4702586917119789,0.0,0.0,0.8223361694934355,0.7288220551378446,0.3231487153013536,0.6813397914696371,0.35067664483628724,0.4032796348523765
support,4504.0,103.0,21.0,7342.0,0.7288220551378446,11970.0,11970.0,0.35067664483628724,0.4032796348523765
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.37947594574100596,0.0,0.0,1.0,0.38471177944862156,0.3448689864352515,0.756153689191102,0.01035381332543761,0.3448689864352515
recall,1.0,0.0,0.0,0.013756469626804685,0.38471177944862156,0.25343911740670116,0.38471177944862156,0.01035381332543761,0.3448689864352515
f1-score,0.5501740670616259,0.0,0.0,0.027139594249630524,0.38471177944862156,0.1443284153278141,0.22366273174823306,0.01035381332543761,0.3448689864352515
support,4504.0,103.0,21.0,7342.0,0.38471177944862156,11970.0,11970.0,0.01035381332543761,0.3448689864352515
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.875234521575985,0.0,0.0,0.7291116080504167,0.7551378446115288,0.4010865324066004,0.7765408280271008,0.4290424766552984,0.4010865324066004
recall,0.41429840142095914,0.0,0.0,0.9769817488422773,0.7551378446115288,0.3478200375658091,0.7551378446115288,0.4290424766552984,0.4010865324066004
f1-score,0.5623869801084991,0.0,0.0,0.8350407450523865,0.7551378446115288,0.3493569312902214,0.7237978369743777,0.4290424766552984,0.4010865324066004
support,4504.0,103.0,21.0,7342.0,0.7551378446115288,11970.0,11970.0,0.4290424766552984,0.4010865324066004
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8764686136287345,0.9873417721518988,0.0,0.785794434470377,0.8096908939014202,0.6624012050627526,0.820268469189388,0.5767432051093575,0.6624012050627526
recall,0.5797069271758437,0.7572815533980582,0.0,0.9538272950149823,0.8096908939014202,0.572703943897221,0.8096908939014202,0.5767432051093575,0.6624012050627526
f1-score,0.6978484565014031,0.8571428571428571,0.0,0.8616955826258151,0.8096908939014202,0.6041717240675188,0.7984932439437568,0.5767432051093575,0.6624012050627526
support,4504.0,103.0,21.0,7342.0,0.8096908939014202,11970.0,11970.0,0.5767432051093575,0.6624012050627526
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8769285970577682,1.0,0.0,0.7740143759529514,0.7979949874686717,0.6627357432526799,0.8133249748867801,0.5428577656045698,0.6627357432526799
recall,0.5426287744227354,0.009708737864077669,0.0,0.967992372650504,0.7979949874686717,0.38008247123432926,0.7979949874686717,0.5428577656045698,0.6627357432526799
f1-score,0.6704155808531067,0.01923076923076923,0.0,0.8602033405954974,0.7979949874686717,0.3874624226698433,0.7800455699285969,0.5428577656045698,0.6627357432526799
support,4504.0,103.0,21.0,7342.0,0.7979949874686717,11970.0,11970.0,0.5428577656045698,0.6627357432526799
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.906813627254509,0.0,0.0,0.7268899137758171,0.7568922305764411,0.4084258852575815,0.7870605116204141,0.4295501371331816,0.4084258852575815
recall,0.4018650088809947,0.0,0.0,0.9874693543993462,0.7568922305764411,0.34733359082008525,0.7568922305764411,0.4295501371331816,0.4084258852575815
f1-score,0.556923076923077,0.0,0.0,0.8373758373758374,0.7568922305764411,0.3485747285747286,0.7231741801566364,0.4295501371331816,0.4084258852575815
support,4504.0,103.0,21.0,7342.0,0.7568922305764411,11970.0,11970.0,0.4295501371331816,0.4084258852575815
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8266590389016019,0.0,0.0,0.8087089922114704,0.8139515455304929,0.40884200777826807,0.8070855248144887,0.5918910522678247,0.40884200777826807
recall,0.6416518650088809,0.0,0.0,0.9333968945791338,0.8139515455304929,0.3937621898970037,0.8139515455304929,0.5918910522678247,0.40884200777826807
f1-score,0.7225,0.0,0.0,0.866590794132524,0.8139515455304929,0.397272698533131,0.8033959574370085,0.5918910522678247,0.40884200777826807
support,4504.0,103.0,21.0,7342.0,0.8139515455304929,11970.0,11970.0,0.5918910522678247,0.40884200777826807
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.6615678776290631,0.0,0.0,0.8875663503297411,0.7789473684210526,0.38728355698970107,0.7933344916426281,0.5584108086068722,0.38728355698970107
recall,0.8450266429840142,0.0,0.0,0.7515663307000817,0.7789473684210526,0.39914824342102395,0.7789473684210526,0.5584108086068722,0.38728355698970107
f1-score,0.7421273276786585,0.0,0.0,0.8139243307028542,0.7789473684210526,0.3890129145953782,0.778477353373854,0.5584108086068722,0.38728355698970107
support,4504.0,103.0,21.0,7342.0,0.7789473684210526,11970.0,11970.0,0.5584108086068722,0.38728355698970107
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.9225352112676056,0.0,0.0,0.7022482705611068,0.7309941520467836,0.4061958704571781,0.7778617705938966,0.35578597240225973,0.4061958704571781
recall,0.31993783303730017,0.0,0.0,0.9955053119041133,0.7309941520467836,0.32886078623535336,0.7309941520467836,0.35578597240225973,0.4061958704571781
f1-score,0.4751071546323771,0.0,0.0,0.8235492957746479,0.7309941520467836,0.32466411260175626,0.6839082334203584,0.35578597240225973,0.4061958704571781
support,4504.0,103.0,21.0,7342.0,0.7309941520467836,11970.0,11970.0,0.35578597240225973,0.4061958704571781
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.864406779661017,0.0,0.0,0.7537368811618785,0.7771929824561403,0.40453591520572385,0.7875709538081648,0.49000902053616935,0.40453591520572385
recall,0.48690053285968027,0.0,0.0,0.9684009806592209,0.7771929824561403,0.3638253783797253,0.7771929824561403,0.49000902053616935,0.40453591520572385
f1-score,0.6229228802726886,0.0,0.0,0.8476900149031297,0.7771929824561403,0.3676532237939546,0.7543345649262295,0.49000902053616935,0.40453591520572385
support,4504.0,103.0,21.0,7342.0,0.7771929824561403,11970.0,11970.0,0.49000902053616935,0.40453591520572385
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.6807765754296626,0.9504950495049505,0.0,0.7262518620373554,0.7162071846282373,0.5893808717429921,0.7097961451054697,0.37486500753052154,0.5893808717429921
recall,0.47491119005328597,0.9320388349514563,0.0,0.8632525197493871,0.7162071846282373,0.5675506361885324,0.7162071846282373,0.37486500753052154,0.5893808717429921
f1-score,0.5595082396024066,0.9411764705882353,0.0,0.7888480926006597,0.7162071846282373,0.5723832006978254,0.7024802826661547,0.37486500753052154,0.5893808717429921
support,4504.0,103.0,21.0,7342.0,0.7162071846282373,11970.0,11970.0,0.37486500753052154,0.5893808717429921
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.6739434159972058,0.0,0.0,0.8962203715566944,0.7898913951545531,0.3925409468884751,0.803299174070231,0.579824420509129,0.3925409468884751
recall,0.8567939609236235,0.0,0.0,0.7621901389267229,0.7898913951545531,0.4047460249625866,0.7898913951545531,0.579824420509129,0.3925409468884751
f1-score,0.7544477028347997,0.0,0.0,0.8237891947593111,0.7898913951545531,0.3945592243985277,0.7891639700493567,0.579824420509129,0.3925409468884751
support,4504.0,103.0,21.0,7342.0,0.7898913951545531,11970.0,11970.0,0.579824420509129,0.3925409468884751
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.903440187646599,0.9895833333333334,0.0,0.7625590382138256,0.7944862155388471,0.6638956397984395,0.8161846405229343,0.5351948522050898,0.6638956397984395
recall,0.5130994671403197,0.9223300970873787,0.0,0.967583764641787,0.7944862155388471,0.6007533322173714,0.7944862155388471,0.5351948522050898,0.6638956397984395
f1-score,0.654488813367318,0.9547738693467336,0.0,0.8529235202305199,0.7944862155388471,0.6155465507361428,0.777637745153015,0.5351948522050898,0.6638956397984395
support,4504.0,103.0,21.0,7342.0,0.7944862155388471,11970.0,11970.0,0.5351948522050898,0.6638956397984395
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.7016719894796167,0.0,0.0,0.8838573792688431,0.8028404344193818,0.396382342187115,0.8061496674359264,0.5993239176184375,0.396382342187115
recall,0.8292628774422736,0.0,0.0,0.8001906837374012,0.8028404344193818,0.4073633902949187,0.8028404344193818,0.5993239176184375,0.396382342187115
f1-score,0.7601506054747126,0.0,0.0,0.8399456715991135,0.8028404344193818,0.4000240692684565,0.8012196698361567,0.5993239176184375,0.396382342187115
support,4504.0,103.0,21.0,7342.0,0.8028404344193818,11970.0,11970.0,0.5993239176184375,0.396382342187115
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.92,1.0,0.0,0.7195819365016762,0.7502088554720133,0.659895484125419,0.7961445762569179,0.40938371018676833,0.659895484125419
recall,0.3727797513321492,0.02912621359223301,0.0,0.9940070825388178,0.7502088554720133,0.3489782618658,0.7502088554720133,0.40938371018676833,0.659895484125419
f1-score,0.5305735503239059,0.05660377358490566,0.0,0.834820407229467,0.7502088554720133,0.35549943278456964,0.7121791887399218,0.40938371018676833,0.659895484125419
support,4504.0,103.0,21.0,7342.0,0.7502088554720133,11970.0,11970.0,0.40938371018676833,0.659895484125419
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.906398537477148,1.0,0.0,0.7772320454049334,0.8081035923141187,0.6709076457205203,0.8263873592447866,0.5682814676912377,0.6709076457205203
recall,0.5503996447602132,0.7087378640776699,0.0,0.9698992100245165,0.8081035923141187,0.5572591797155999,0.8081035923141187,0.5682814676912377,0.6709076457205203
f1-score,0.6849012294515817,0.8295454545454545,0.0,0.8629423170140571,0.8081035923141187,0.5943472502527734,0.7941487728308532,0.5682814676912377,0.6709076457205203
support,4504.0,103.0,21.0,7342.0,0.8081035923141187,11970.0,11970.0,0.5682814676912377,0.6709076457205203
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.5943382460236393,0.0,0.0,0.915168100078186,0.7314118629908104,0.37737658652545636,0.7849677235475784,0.48587978447899083,0.37737658652545636
recall,0.9043072824156305,0.0,0.0,0.6377008989376192,0.7314118629908104,0.38550204533831245,0.7314118629908104,0.48587978447899083,0.37737658652545636
f1-score,0.7172668838601743,0.0,0.0,0.7516455289773639,0.7314118629908104,0.3672281032093846,0.730923268058315,0.48587978447899083,0.37737658652545636
support,4504.0,103.0,21.0,7342.0,0.7314118629908104,11970.0,11970.0,0.48587978447899083,0.37737658652545636
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8205195486748885,1.0,0.0,0.8291568942105912,0.827234753550543,0.6624191107213699,0.8259223028008236,0.6285009869037157,0.6624191107213699
recall,0.6942717584369449,0.5631067961165048,0.0,0.9148733315172978,0.827234753550543,0.5430629715176869,0.827234753550543,0.6285009869037157,0.6624191107213699
f1-score,0.7521346963319302,0.7204968944099379,0.0,0.8699086964967947,0.827234753550543,0.5856350718096657,0.8227815791213621,0.6285009869037157,0.6624191107213699
support,4504.0,103.0,21.0,7342.0,0.827234753550543,11970.0,11970.0,0.6285009869037157,0.6624191107213699
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8644688644688645,0.8547008547008547,0.0,0.8051766351871283,0.8218880534670009,0.6310865885892118,0.8265003182243817,0.6106272414550246,0.6310865885892118
recall,0.6287744227353463,0.970873786407767,0.0,0.9406156360664669,0.8218880534670009,0.635065961302395,0.8218880534670009,0.6106272414550246,0.6310865885892118
f1-score,0.7280205655526993,0.909090909090909,0.0,0.8676424398517494,0.8218880534670009,0.6261884786238394,0.8139408341083763,0.6106272414550246,0.6310865885892118
support,4504.0,103.0,21.0,7342.0,0.8218880534670009,11970.0,11970.0,0.6106272414550246,0.6310865885892118
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8260270195754067,0.0,0.0,0.8180510607695074,0.8204678362573099,0.41101952008622855,0.8125778265945994,0.6084137535323555,0.41101952008622855
recall,0.6651865008880995,0.0,0.0,0.9295832198311087,0.8204678362573099,0.39869243017980205,0.8204678362573099,0.6084137535323555,0.41101952008622855
f1-score,0.736932726601894,0.0,0.0,0.8702582084794389,0.8204678362573099,0.40179773377033323,0.8110760874913092,0.6084137535323555,0.41101952008622855
support,4504.0,103.0,21.0,7342.0,0.8204678362573099,11970.0,11970.0,0.6084137535323555,0.41101952008622855
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.7794427534535238,0.875,0.0,0.8465739175659862,0.822639933166249,0.6252541677548775,0.8200735893336794,0.6239456897305663,0.6252541677548775
recall,0.7391207815275311,0.06796116504854369,0.0,0.8868155815853991,0.822639933166249,0.42347438204036847,0.822639933166249,0.6239456897305663,0.6252541677548775
f1-score,0.7587464387464387,0.12612612612612614,0.0,0.8662276325417415,0.822639933166249,0.4377750493535766,0.8178970951734684,0.6239456897305663,0.6252541677548775
support,4504.0,103.0,21.0,7342.0,0.822639933166249,11970.0,11970.0,0.6239456897305663,0.6252541677548775
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.7288985823336969,0.0,0.0,0.8417061611374408,0.7984962406015037,0.3926511858677844,0.7905401712533051,0.5779579382304095,0.3926511858677844
recall,0.7420071047957372,0.0,0.0,0.8466357940615636,0.7984962406015037,0.3971607247143252,0.7984962406015037,0.5779579382304095,0.3926511858677844
f1-score,0.7353944328308946,0.0,0.0,0.8441637808107557,0.7984962406015037,0.39488955341041254,0.7944918132149472,0.5779579382304095,0.3926511858677844
support,4504.0,103.0,21.0,7342.0,0.7984962406015037,11970.0,11970.0,0.5779579382304095,0.3926511858677844
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8253924538694575,0.0,0.0,0.8182036215373546,0.8203842940685045,0.410899018851703,0.8124326317088799,0.6082992255114301,0.410899018851703
recall,0.6654085257548845,0.0,0.0,0.9293108144919641,0.8203842940685045,0.3986798350617121,0.8203842940685045,0.6082992255114301,0.410899018851703
f1-score,0.7368162261831592,0.0,0.0,0.8702251131943116,0.8203842940685045,0.4017603348443677,0.8110119518631231,0.6082992255114301,0.410899018851703
support,4504.0,103.0,21.0,7342.0,0.8203842940685045,11970.0,11970.0,0.6082992255114301,0.410899018851703
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8608903020667726,0.0,0.0,0.7495240110006347,0.7729323308270677,0.40260357826685184,0.7836637601733838,0.4797613492101259,0.40260357826685184
recall,0.4809058614564831,0.0,0.0,0.9651321165894852,0.7729323308270677,0.36150949451149206,0.7729323308270677,0.4797613492101259,0.40260357826685184
f1-score,0.617094017094017,0.0,0.0,0.843772326744463,0.7729323308270677,0.36521658595962003,0.7497383355011947,0.4797613492101259,0.40260357826685184
support,4504.0,103.0,21.0,7342.0,0.7729323308270677,11970.0,11970.0,0.4797613492101259,0.40260357826685184
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8206476612233601,0.0,0.0,0.8150053847074309,0.8167084377610694,0.40891326148269774,0.8086855973827879,0.599971997317811,0.40891326148269774
recall,0.658303730017762,0.0,0.0,0.9276763824570962,0.8167084377610694,0.3964950281187145,0.8167084377610694,0.599971997317811,0.40891326148269774
f1-score,0.7305654798570901,0.0,0.0,0.8676985795273584,0.8167084377610694,0.3995660148461121,0.8071102666805512,0.599971997317811,0.40891326148269774
support,4504.0,103.0,21.0,7342.0,0.8167084377610694,11970.0,11970.0,0.599971997317811,0.40891326148269774
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.5724204971531732,0.0,0.0,0.9194799748374921,0.7106934001670844,0.37297511799766636,0.7793654047146834,0.45338067699227447,0.37297511799766636
recall,0.9151865008880995,0.0,0.0,0.5972487060746391,0.7106934001670844,0.3781088017406846,0.7106934001670844,0.45338067699227447,0.37297511799766636
f1-score,0.7043143955574541,0.0,0.0,0.7241350838081083,0.7106934001670844,0.3571123698413906,0.7091755908863746,0.45338067699227447,0.37297511799766636
support,4504.0,103.0,21.0,7342.0,0.7106934001670844,11970.0,11970.0,0.45338067699227447,0.37297511799766636
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.6243819530284301,0.015384615384615385,0.0,0.9142278667402908,0.7526315789473684,0.3884986087883341,0.7958280642800233,0.5225559411271987,0.3884986087883341
recall,0.897202486678508,0.009708737864077669,0.0,0.6765186597657314,0.7526315789473684,0.39585747107707925,0.7526315789473684,0.5225559411271987,0.3884986087883341
f1-score,0.7363338192419825,0.011904761904761904,0.0,0.7776125244618396,0.7526315789473684,0.381462776402146,0.7541273907218802,0.5225559411271987,0.3884986087883341
support,4504.0,103.0,21.0,7342.0,0.7526315789473684,11970.0,11970.0,0.5225559411271987,0.3884986087883341
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.8394683026584867,0.6,0.0,0.7733362861255675,0.7894736842105263,0.5532011471960135,0.795371783450939,0.5269075005543832,0.5532011471960135
recall,0.5468472468916519,0.02912621359223301,0.0,0.9512394442931081,0.7894736842105263,0.3818032261942482,0.7894736842105263,0.5269075005543832,0.5532011471960135
f1-score,0.6622748050551224,0.05555555555555556,0.0,0.8531118304525744,0.7894736842105263,0.3927355477658131,0.7729452801481449,0.5269075005543832,0.5532011471960135
support,4504.0,103.0,21.0,7342.0,0.7894736842105263,11970.0,11970.0,0.5269075005543832,0.5532011471960135
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.841716396703609,0.26344086021505375,0.0,0.8226265626934026,0.8108604845446951,0.48194595490301634,0.8235546602046923,0.6019201201463226,0.48194595490301634
recall,0.6576376554174067,0.9514563106796117,0.0,0.9052029419776627,0.8108604845446951,0.6285742270186703,0.8108604845446951,0.6019201201463226,0.48194595490301634
f1-score,0.7383771656487598,0.4126315789473684,0.0,0.8619415083327929,0.8108604845446951,0.5032375632322302,0.810069035997741,0.6019201201463226,0.48194595490301634
support,4504.0,103.0,21.0,7342.0,0.8108604845446951,11970.0,11970.0,0.6019201201463226,0.48194595490301634
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.6622039134912462,0.0,0.0,0.8943684895833334,0.7813700918964077,0.3891431007686449,0.7977460214607691,0.564508508863201,0.3891431007686449
recall,0.8565719360568383,0.0,0.0,0.7484336692999183,0.7813700918964077,0.40125140133918913,0.7813700918964077,0.564508508863201,0.3891431007686449
f1-score,0.7469506292352373,0.0,0.0,0.8149191754411983,0.7813700918964077,0.39046745116910886,0.7809024411165235,0.564508508863201,0.3891431007686449
support,4504.0,103.0,21.0,7342.0,0.7813700918964077,11970.0,11970.0,0.564508508863201,0.3891431007686449
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
precision,0.7020074059637498,0.12287104622871046,0.0,0.8853249127472163,0.7543859649122807,0.42755084123491915,0.8082332985473976,0.5363973123959516,0.42755084123491915
recall,0.7997335701598579,0.9805825242718447,0.0,0.7255516208117679,0.7543859649122807,0.6264669288108676,0.7543859649122807,0.5363973123959516,0.42755084123491915
f1-score,0.7476907109496628,0.2183783783783784,0.0,0.7975147840407215,0.7543859649122807,0.4408959683421907,0.7723847518393677,0.5363973123959516,0.42755084123491915
support,4504.0,103.0,21.0,7342.0,0.7543859649122807,11970.0,11970.0,0.5363973123959516,0.42755084123491915
,0.0,1.0,2.0,3.0,accuracy,macro avg,weighted avg,cohen,auprc
